playerID,yearID,stint,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,1B,PA,BA,OBP,TB,SLG,OPS,ISO,BB%,K%,BB/K,BAPIP,SB%,Weighted162Factor,Weight,Height
ayalabe01,1/1/74,1,NYN,0,0,9,0,0,0,2,8,0,0,7,0,0,0,0,0,3,0,78,0.0,0.307692308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62345679,0,6.0833330000000005
molinbe01,1/1/02,1,ANA,122,428,0,105,0,0,5,0,0,0,0,0,3,4,6,0,0,0,0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.253164557,0.0,8.407407407,190,5.916666
howerbi01,1/1/50,1,SLN,110,313,50,0,0,8,10,0,0,0,47,0,0,0,0,0,3,0,0,0.0,0.0,154,0.492012,0.8670120000000001,0.0,0.0,0.164835165,0.783333333,0.0,0.0,0.0,0,5.916666
burnsbi01,1/1/08,1,WS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,0.17857142899999998,0,0.0,0.363756429,0.037036852,0.035714286,0.0,0.0,0.0,1.0,0.0,0,6.166666
northbi01,1/1/73,1,OAK,0,554,98,0,10,0,0,0,0,0,0,89,0,0,0,0,0,138,0,0.0,0.0,0,0.348375,0.724752953,0.063176444,0.121495327,0.0,0.0,0.33260869600000004,0.0,0.0,0,5.916666
haguebi01,1876-01-01,1,LS1,0,294,31,78,0,0,0,22,0,0,2,0,0,0,0,0,0,69,296,0.0,0.0,0,0.302721,0.57299127,0.037414878,0.0,0.033783784,0.2,0.272084806,0.0,1.858024691,0,5.75
swiftbi01,1/1/37,1,PIT,36,54,0,0,1,0,0,0,0,0,3,15,0,0,2,0,0,8,0,0.166666667,0.210526316,10,0.185185,0.0,0.0,0.050847458,0.0,0.2,0.230769231,0.0,0.0,0,6.0833330000000005
zeppbi01,1/1/70,1,MIN,43,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0.0,0.0,6,0.136363,0.291918556,0.0,0.021276596,0.0,0.0,0.0,0.0,0.0,0,6.166666
clingbi01,1/1/00,1,CHN,47,0,0,33,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.29213483100000004,39,0.0,0.5374178310000001,0.03773583,0.0,0.0,0.0,0.20754717,1.0,5.037037037,150,5.916666
kellybi03,1/1/20,1,PHA,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0,0.0,0.0,0.076922769,0.0,0.153846154,0.0,0.0,0.0,0.0,190,6.0
mazerbi01,1/1/66,1,PIT,0,621,56,163,22,7,16,0,0,3,31,62,0,0,2,5,16,0,660,0.26247987100000003,0.0,0,0.397745,0.6940975840000001,0.135265129,0.0,0.093939394,0.5,0.0,0.0,0.0,0,5.916666
bradlbi01,1/1/08,1,CLE,0,548,0,0,0,0,1,0,18,0,29,0,0,13,60,0,0,101,650,0.0,0.296610169,0,0.0,0.614128169,0.07481727,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
dahlebi01,1897-01-01,1,CHN,75,276,0,80,18,0,0,40,15,0,0,0,0,7,0,0,0,48,0,0.289855072,0.398773006,132,0.47826,0.0,0.188404928,0.126843658,0.0,0.0,0.274074074,1.0,15.08024691,0,5.75
bryanbi01,1/1/64,1,KC1,0,220,0,0,0,0,0,36,0,0,0,0,1,0,0,0,6,29,240,0.0,0.289915966,0,0.477272,0.7671879659999999,0.0,0.066666667,0.2875,0.231884058,0.0,0.0,0.0,0,6.3333330000000005
adamsbo03,1/1/53,1,CIN,0,607,99,0,14,6,8,49,3,2,0,0,0,0,0,0,0,0,0,0.275123558,0.338345865,217,0.0,0.0,0.082371442,0.0,0.0,0.865671642,0.29887218,0.6,0.0,160,5.8333330000000005
munozbo01,1/1/96,1,PHI,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,8,0.14285714300000002,0.14285714300000002,2,0.0,0.428571143,0.0,0.0,0.375,0.0,0.0,0.0,0.0,237,6.5833330000000005
sarnibi01,1/1/54,1,SLN,123,0,40,0,0,0,9,70,3,0,25,42,0,0,0,8,0,0,415,0.0,0.0,0,0.439473,0.0,0.0,0.0,0.0,0.0,0.31157270000000004,0.0,0.0,180,5.916666
parnebo01,1/1/11,1,NYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.25
beckbo01,1/1/42,1,PHI,27,12,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,12,0.0,0.0,5,0.0,0.0,0.083332667,0.0,0.0,0.0,0.0,0.0,1.641975309,200,6.166666
tekotbl01,1/1/11,1,SDN,0,34,0,0,1,0,0,0,0,0,4,21,0,0,0,0,0,0,40,0.0,0.263157895,9,0.264705,0.0,0.0,0.1,0.525,0.19047619,0.461538462,0.666666666,0.0,0,5.916666
robidbi01,1/1/85,1,ML4,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,63,0.176470588,0.333333333,20,0.392156,0.0,0.0,0.19047619,0.253968254,0.0,0.1875,0.0,0.0,200,6.0833330000000005
ganlebo01,1/1/08,1,WS1,150,0,61,131,0,0,1,0,0,0,45,0,0,2,52,0,0,102,0,0.0,0.0,171,0.311475,0.610132718,0.072859335,0.0,0.0,0.0,0.237226277,0.0,3.530864198,0,5.5833330000000005
eversbr01,1/1/94,1,SLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4691358020000001,0,6.0833330000000005
skinnbo01,1/1/58,1,PIT,0,529,0,170,33,9,0,0,0,0,58,0,0,0,2,0,0,0,596,0.321361059,0.387205387,260,0.0,0.878698387,0.0,0.0,0.0,0.0,0.0,0.75,0.0,190,6.3333330000000005
mclauby01,1/1/80,1,SEA,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796296296,175,6.0833330000000005
wieslbo01,1/1/57,1,WS1,3,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.166666667,0.0,0,0.333333,0.499999667,0.166666333,0.0,0.5,0.0,0.0,0.0,0.0,188,6.25
quintca01,1/1/88,1,BOS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0.0,0.0,0,0.333333,0.833333,-3.33e-07,0.25,0.0,0.666666667,0.666666667,0.0,0.0,175,6.0
cedence01,1/1/70,1,HOU,0,355,46,110,0,4,0,0,17,0,0,0,2,0,3,2,8,78,377,0.309859155,0.0,0,0.0,0.790276193,0.140844845,0.0,0.0,0.0,0.351535836,0.0,0.0,0,6.166666
kennebo01,1/1/42,1,CHA,113,412,37,95,0,5,0,0,11,7,22,0,0,0,8,0,13,72,442,0.0,0.0,123,0.0,0.0,0.06796047599999999,0.049773756,0.0,0.0,0.0,0.611111111,9.154320988,193,6.166666
murphbo01,1890-01-01,1,NY1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.111111111,0,0.0,0.22222211100000006,-1.11e-07,0.0,0.0,0.0,0.2,0.0,0.0,0,6.0
klinebo02,1/1/55,1,WS1,77,140,12,31,0,0,0,0,0,0,0,27,0,0,3,0,0,0,156,0.0,0.287581699,36,0.0,0.544723699,0.0,0.0,0.0,0.4074074070000001,0.274336283,0.0,0.0,0,6.0
turlebo01,1/1/61,1,NYA,0,0,1,0,0,0,0,0,0,0,0,11,0,0,3,0,1,0,0,0.095238095,0.090909091,2,0.0,0.186147091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.166666
walkbo01,1/1/80,1,PHI,0,0,0,0,1,0,0,0,0,0,4,20,0,1,0,0,2,6,62,0.14,0.218181818,0,0.16,0.378181818,0.0,0.064516129,0.0,0.0,0.0,0.0,0.0,0,6.25
barnebr01,1/1/92,1,MON,21,0,1,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,36,0.275862069,0.3,8,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,0.0,170,5.75
mccarbr01,1/1/12,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5833330000000005
newsobo01,1/1/46,2,WS1,24,0,0,10,0,0,0,0,0,0,0,15,0,0,7,0,2,10,0,0.161290323,0.0,0,0.0,0.322580323,-3.23e-07,0.0,0.217391304,0.0,0.0,0.0,3.759259259,0,6.25
burrebr01,1/1/11,1,PIT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,6.0833330000000005
maurebr01,1/1/14,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.416666
donnebr01,1/1/09,1,FLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.388888889,205,6.25
dobsoch01,1/1/69,1,OAK,0,79,6,8,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0.0,0.120481928,0,0.0,0.0,0.0,0.02173913,0.130434783,0.166666667,0.115942029,0.0,0.0,0,6.3333330000000005
bochtbr01,1/1/76,1,CAL,146,0,0,120,0,0,0,49,0,0,64,0,0,0,0,0,0,100,0,0.0,0.346368715,0,0.311158,0.657526715,0.05364727,0.11786372,0.0,1.20754717,0.0,0.444444444,0.0,0,6.25
daleybu01,1/1/59,1,KC1,0,78,5,0,1,0,0,0,0,0,0,11,0,0,5,0,0,0,87,0.294871795,0.329268293,24,0.0,0.636960293,0.012820205,0.022988506,0.126436782,0.0,0.34328358200000003,0.0,1.5308641980000002,185,6.0833330000000005
gilesbr02,1/1/97,1,CLE,0,0,0,0,15,3,0,0,13,0,63,0,0,0,0,0,10,0,451,0.267904509,0.0,173,0.0,0.827188571,0.0,0.0,0.0,0.0,0.0,0.8125,11.40123457,0,5.916666
freembu01,1891-01-01,1,WS9,0,18,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,5,0.277777,0.0,0.055554778,0.0,0.0,0.0,0.25,0.0,0.0,169,5.75
davisbr02,1/1/64,1,HOU,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.25,0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0,5.8333330000000005
newsobo01,1/1/37,1,WS1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0.12,0.0,6,0.24,0.0,0.12,0.0,0.0,0.25,0.0,0.0,3.759259259,0,6.25
coopeca01,1/1/48,1,WS1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00617284,0,6.166666
bradfbu01,1/1/75,1,CHA,25,0,8,0,0,0,0,0,3,2,0,22,0,3,1,0,1,3,0,0.155172414,0.0,20,0.0,0.0,0.0,0.0,0.297297297,0.0,0.184210526,0.6,0.0,170,5.916666
beltrca01,1/1/15,1,NYA,133,478,0,132,0,1,19,67,0,0,45,85,0,2,0,6,12,0,531,0.276150628,0.33709981200000005,0,0.0,0.807810812,0.194560372,0.0,0.16007533,0.0,0.0,0.0,15.16666667,215,6.0833330000000005
bartoda02,1/1/07,1,OAK,18,0,0,25,9,0,4,8,1,0,10,11,0,1,0,0,2,12,0,0.347222222,0.428571429,0,0.0,1.067459429,0.291665778,0.0,0.130952381,0.0,0.0,1.0,0.0,0,6.0
baergca01,1/1/95,1,CLE,0,0,87,175,28,0,15,90,11,2,0,31,6,3,0,5,15,0,0,0.314183124,0.355,252,0.452423,0.0,0.13823987599999998,0.058333333,0.051666667,0.0,0.310077519,0.846153846,0.0,0,5.916666
izturce01,1/1/10,1,BAL,0,473,0,0,0,0,0,0,0,0,25,53,1,0,0,0,0,94,0,0.0,0.276679842,0,0.0,0.5451778420000001,0.038054025,0.048732943,0.0,0.0,0.0,0.0,8.086419753,180,5.75
holadbr01,1/1/13,1,DET,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,33,0.0,0.3666666670000001,0,0.444444,0.811110667,0.0,0.060606061,0.0,0.0,0.304347826,0.0,0.0,205,6.0
adamsda02,1/1/13,1,NYA,0,0,0,0,5,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0.192857143,0.0,0,0.0,0.537369629,0.0,0.0,0.0,0.0,0.263157895,0.0,0.265432099,0,6.166666
travice01,1/1/33,1,WS1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,12,46,0.0,0.0,14,0.325581,0.6734070870000001,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0,6.0833330000000005
lynnby01,1/1/19,1,CHA,0,66,0,15,0,0,0,0,0,0,0,9,0,0,3,0,0,11,73,0.0,0.271428571,0,0.0,0.559306571,0.0,0.0,0.0,0.0,0.0,0.0,0.716049383,0,5.916666
wallide01,1/1/89,1,SLN,0,79,9,0,7,0,1,0,0,0,0,0,2,0,0,0,0,16,0,0.303797468,0.408602151,0,0.0,0.0,0.126581532,0.0,0.0,0.0,0.348484848,0.0,7.845679012000001,180,6.0
evereca01,1/1/05,1,CHA,135,490,58,0,17,0,23,87,4,5,0,0,2,0,0,0,0,0,547,0.25102040800000003,0.310786106,213,0.4346930000000001,0.0,0.183672592,0.07678245,0.0,0.424242424,0.0,0.444444444,0.0,181,6.0
leach01,1/1/84,1,MON,30,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0,0.0,0.234398671,-1.11e-07,0.011764706000000002,0.0,0.0,0.0,0.0,0.0,0,6.3333330000000005
graydo01,1/1/10,1,WS1,35,85,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.280898876,26,0.0,0.0,0.058823176,0.0,0.0,0.0,0.247058824,0.0,0.6790123459999999,160,6.166666
leppedo02,1/1/61,1,PIT,0,0,6,0,0,1,3,5,0,0,1,0,0,0,1,0,0,0,62,0.266666667,0.0,29,0.483333,0.0,0.0,0.016129031999999998,0.177419355,0.090909091,0.282608696,0.0,1.172839506,220,6.166666
finlech01,1/1/02,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5
jamiech01,1/1/24,1,CLE,0,594,0,213,0,0,3,0,0,0,0,15,0,0,17,0,0,0,0,0.358585859,0.0,0,0.457912,0.0,0.099326141,0.0,0.022727273,0.0,0.364583333,0.636363636,10.98148148,0,5.666666
snowch01,1874-01-01,1,BR2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
averiea01,1/1/41,1,BSN,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.117647059,0.0,2,0.0,0.328173316,0.0,0.0,0.0,0.25,0.0,0.0,0.0,172,5.75
jonesch01,1878-01-01,1,CN1,61,261,0,81,11,7,3,0,0,0,0,17,0,0,0,0,0,0,265,0.0,0.320754717,115,0.440613,0.761367717,0.0,0.0,0.064150943,0.0,0.323651452,0.0,5.518518519,0,5.916666
kirkped01,1/1/73,1,KCA,0,0,61,0,0,3,0,45,3,0,0,0,0,1,4,0,0,0,485,0.0,0.0,161,0.375291,0.0,0.0,0.094845361,0.0,0.958333333,0.0,0.3,0.0,195,5.916666
nichtch01,1/1/00,1,CLE,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,6.0833330000000005
lakeed01,1/1/48,1,DET,0,198,0,0,0,0,2,18,3,0,57,0,0,0,0,0,4,0,0,0.262626263,0.0,0,0.323232,0.0,0.0,0.0,0.0,0.0,0.284090909,0.0,0.0,0,5.5833330000000005
condrcl01,1/1/06,1,PHI,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.104938272,195,6.25
grimmch01,1/1/27,1,CHN,0,0,0,169,0,6,0,74,0,0,0,21,0,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.072933549,0.0,2.142857143,0.0,1.0,0.0,0,5.916666
gagneer01,1/1/07,1,TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.166666
sweench01,1884-01-01,2,SLU,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315789474,0.35359116,75,0.438596,0.0,0.122806526,0.0,0.0,0.0,0.311764706,0.0,0.0,181,5.8333330000000005
fermife01,1/1/90,1,CLE,0,414,47,0,13,2,1,40,3,3,26,0,0,0,0,5,0,0,0,0.0,0.0,0,0.304347,0.6009762129999999,0.048308353,0.0,0.0,0.0,0.0,0.5,5.5740740739999985,0,5.916666
bakerfl01,1/1/44,1,SLA,0,97,0,0,3,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0.0,0.0,20,0.0,0.465444259,0.0,0.1,0.045454545,2.2,0.184782609,0.0,0.0,0,5.75
cronch01,1/1/92,1,CHA,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,6.166666
ogdencu01,1/1/23,1,PHA,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.294117647,0,0.352941,0.647058647,0.0,0.0,0.0,0.0,0.333333333,0.0,0.598765432,0,6.0833330000000005
micelda01,1/1/01,1,FLO,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,6.0833330000000005
rosemch01,1885-01-01,1,NY4,101,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.27804878,0.0,0,0.407317,0.742148461,0.0,0.0,0.0,0.0,0.0,0.0,4.203703704,0,5.5833330000000005
goldsfr01,1881-01-01,1,CHN,0,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0.240506329,0.26829268300000003,49,0.0,0.0,0.0,0.0,0.103658537,0.352941176,0.0,0.0,0.0,0,6.0833330000000005
wortmch01,1/1/18,1,CHN,17,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0.0,0.166666667,0,0.294117,0.0,0.17646994100000002,0.055555556,0.111111111,0.5,0.0,0.0,0.0,0,5.5833330000000005
dalrycl01,1/1/64,1,PHI,0,382,0,0,0,3,6,0,0,0,0,0,0,0,10,0,0,66,439,0.238219895,0.0,131,0.0,0.645961303,0.104711105,0.0,0.091116173,0.975,0.0,0.0,0.0,0,6.0
stephga01,1/1/02,1,SLN,0,12,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.0,0.076923077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.3333330000000005
knoblch01,1/1/98,1,NYA,0,0,0,0,25,4,17,64,31,12,0,0,1,0,0,7,0,0,0,0.265339967,0.0,244,0.404643,0.765438455,0.13930303300000002,0.0,0.099150142,1.085714286,0.273422562,0.7209302320000001,0.0,0,5.75
patteda02,1/1/70,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.3333330000000005
dealco01,1/1/47,1,BOS,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185,5.8333330000000005
carrocl01,1882-01-01,1,PRO,0,0,4,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-2.2e-07,0.0,0.097560976,0.0,0.0,0.0,0.0,0,5.666666
rojasco01,1/1/72,1,KCA,0,487,49,0,25,0,0,0,0,8,0,0,0,1,0,0,0,99,541,0.260780287,0.0,161,0.330595,0.645893507,0.0,0.075785582,0.064695009,0.0,0.271929825,0.0,0.0,160,5.8333330000000005
roberda01,1/1/16,1,NY1,150,0,88,0,0,0,12,0,21,17,14,0,0,0,0,0,0,142,620,0.0,0.32615894,250,0.0,0.0,0.119250048,0.0,0.090322581,0.25,0.323699422,0.0,0.0,186,6.0
tatumcr01,1/1/09,1,CIN,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,77,0.0,0.25,0,0.0,0.0,0.05882329400000001,0.0,0.0,0.0,0.175438596,0.0,0.617283951,0,6.0833330000000005
weathda01,1/1/03,1,NYN,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.969135802,0,6.25
hillgl01,1/1/92,1,CLE,0,0,0,0,16,1,18,49,0,6,0,73,0,0,0,1,0,54,394,0.241192412,0.0,0,0.436314,0.72311603,0.0,0.050761421,0.185279188,0.0,0.0,0.0,7.172839506,0,6.25
gohrgr01,1/1/95,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074070000001,0,6.25
zaungr01,1/1/07,1,TOR,0,0,43,80,24,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0.0,0.0,136,0.410876,0.7519016409999999,0.169184157,0.0,0.140664962,0.927272727,0.0,0.0,0.0,0,5.8333330000000005
